2022-04-25 06:38:09.6|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE TABLE "Commands" ("Id" INTEGER NOT NULL PRIMARY KEY AUTOINCREMENT, "Name" TEXT NOT NULL, "Body" TEXT NOT NULL, "Priority" INTEGER NOT NULL, "Status" INTEGER NOT NULL, "QueuedAt" DATETIME NOT NULL, "StartedAt" DATETIME, "EndedAt" DATETIME, "Duration" TEXT, "Exception" TEXT, "Trigger" INTEGER NOT NULL)
2022-04-25 06:38:09.6|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0074828s
2022-04-25 06:38:09.6|Info|FluentMigrator.Runner.MigrationRunner|CreateTable IndexerStatus
2022-04-25 06:38:09.6|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE TABLE "IndexerStatus" ("Id" INTEGER NOT NULL PRIMARY KEY AUTOINCREMENT, "ProviderId" INTEGER NOT NULL, "InitialFailure" DATETIME, "MostRecentFailure" DATETIME, "EscalationLevel" INTEGER NOT NULL, "DisabledTill" DATETIME, "LastRssSyncReleaseInfo" TEXT, "Cookies" TEXT, "CookiesExpirationDate" DATETIME)
2022-04-25 06:38:09.7|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0058164s
2022-04-25 06:38:09.7|Info|FluentMigrator.Runner.MigrationRunner|CreateIndex IndexerStatus (ProviderId)
2022-04-25 06:38:09.7|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE UNIQUE INDEX "IX_IndexerStatus_ProviderId" ON "IndexerStatus" ("ProviderId" ASC)
2022-04-25 06:38:09.7|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0042216s
2022-04-25 06:38:09.7|Info|FluentMigrator.Runner.MigrationRunner|CreateTable CustomFilters
2022-04-25 06:38:09.7|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE TABLE "CustomFilters" ("Id" INTEGER NOT NULL PRIMARY KEY AUTOINCREMENT, "Type" TEXT NOT NULL, "Label" TEXT NOT NULL, "Filters" TEXT NOT NULL)
2022-04-25 06:38:09.7|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0050892s
2022-04-25 06:38:09.7|Info|FluentMigrator.Runner.MigrationRunner|CreateIndex History (Date)
2022-04-25 06:38:09.7|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE INDEX "IX_History_Date" ON "History" ("Date" ASC)
2022-04-25 06:38:09.7|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0050229s
2022-04-25 06:38:09.7|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|INSERT INTO "VersionInfo" ("Version", "AppliedOn", "Description") VALUES (1, '2022-04-25T06:38:09', 'InitialSetup')
